time[s] ch1[V] ch2[V]
-1.644999999999999978e-03 -1.555946981730732981e+00 -1.190537516766334569e+00
-1.643999999999999845e-03 -1.554605714695978191e+00 -1.192572893445122073e+00
-1.642999999999999929e-03 -1.555276348213355586e+00 -1.196304417356232497e+00
-1.642000000000000013e-03 -1.553935081178600797e+00 -1.187823681194617897e+00
-1.640999999999999881e-03 -1.555611664972044172e+00 -1.189859057873405401e+00
-1.639999999999999965e-03 -1.554605714695978191e+00 -1.195965187909767913e+00
-1.638999999999999832e-03 -1.555276348213355586e+00 -1.189180598980476233e+00
-1.637999999999999916e-03 -1.554941031454667000e+00 -1.189859057873405401e+00
-1.637000000000000000e-03 -1.558629515800242338e+00 -1.195286729016838745e+00
-1.635999999999999868e-03 -1.556952932006798962e+00 -1.192572893445122073e+00
-1.634999999999999952e-03 -1.560306099593685714e+00 -1.193929811230980409e+00
-1.633999999999999819e-03 -1.563323950421883879e+00 -1.185449075069366032e+00
-1.632999999999999903e-03 -1.556282298489421567e+00 -1.194947499570374161e+00
-1.631999999999999987e-03 -1.557623565524176357e+00 -1.193929811230980409e+00
-1.630999999999999854e-03 -1.556952932006798962e+00 -1.195625958463303329e+00
-1.629999999999999939e-03 -1.551252547109091440e+00 -1.191894434552192905e+00
-1.629000000000000023e-03 -1.551252547109091440e+00 -1.188841369534011649e+00
-1.627999999999999890e-03 -1.550917230350402631e+00 -1.190537516766334569e+00
-1.626999999999999974e-03 -1.555946981730732981e+00 -1.192233663998657489e+00
-1.625999999999999841e-03 -1.555611664972044172e+00 -1.192233663998657489e+00
-1.624999999999999925e-03 -1.553599764419912210e+00 -1.181378321711791024e+00
-1.624000000000000010e-03 -1.553264447661223402e+00 -1.194269040677444993e+00
-1.622999999999999877e-03 -1.556617615248110376e+00 -1.196643646802697081e+00
-1.621999999999999961e-03 -1.559635466076308319e+00 -1.183074468944113944e+00
-1.620999999999999828e-03 -1.554941031454667000e+00 -1.192912122891586657e+00
-1.619999999999999912e-03 -1.558294199041553751e+00 -1.198339794035019779e+00
-1.618999999999999996e-03 -1.555611664972044172e+00 -1.186466763408759784e+00
-1.617999999999999864e-03 -1.556617615248110376e+00 -1.193251352338051241e+00
-1.616999999999999948e-03 -1.557623565524176357e+00 -1.195965187909767913e+00
-1.616000000000000032e-03 -1.555946981730732981e+00 -1.189519828426940817e+00
-1.614999999999999899e-03 -1.556617615248110376e+00 -1.191215975659263737e+00
-1.613999999999999983e-03 -1.554605714695978191e+00 -1.195965187909767913e+00
-1.612999999999999851e-03 -1.555276348213355586e+00 -1.193929811230980409e+00
-1.611999999999999935e-03 -1.555276348213355586e+00 -1.191555205105728321e+00
-1.611000000000000019e-03 -1.558964832558931146e+00 -1.196304417356232497e+00
-1.609999999999999886e-03 -1.554941031454667000e+00 -1.191215975659263737e+00
-1.608999999999999970e-03 -1.555946981730732981e+00 -1.192572893445122073e+00
-1.607999999999999837e-03 -1.555276348213355586e+00 -1.195286729016838745e+00
-1.606999999999999922e-03 -1.555276348213355586e+00 -1.192233663998657489e+00
-1.606000000000000006e-03 -1.556952932006798962e+00 -1.195286729016838745e+00
-1.604999999999999873e-03 -1.556282298489421567e+00 -1.192233663998657489e+00
-1.603999999999999957e-03 -1.600544110636327400e+00 -1.326907754245094440e+00
-1.602999999999999824e-03 -1.555276348213355586e+00 -1.191894434552192905e+00
-1.601999999999999908e-03 -1.557623565524176357e+00 -1.194269040677444993e+00
-1.600999999999999993e-03 -1.554941031454667000e+00 -1.192233663998657489e+00
-1.599999999999999860e-03 -1.554941031454667000e+00 -1.191215975659263737e+00
-1.598999999999999944e-03 -1.556952932006798962e+00 -1.191555205105728321e+00
-1.598000000000000028e-03 -1.555946981730732981e+00 -1.191894434552192905e+00
-1.596999999999999895e-03 -1.555946981730732981e+00 -1.197322105695626249e+00
-1.595999999999999979e-03 -1.555946981730732981e+00 -1.183413698390578528e+00
-1.594999999999999847e-03 -1.552929130902534816e+00 -1.193590581784515825e+00
-1.593999999999999931e-03 -1.557623565524176357e+00 -1.199018252927948947e+00
-1.593000000000000015e-03 -1.557958882282864943e+00 -1.188162910641082481e+00
-1.591999999999999882e-03 -1.556617615248110376e+00 -1.194947499570374161e+00
-1.590999999999999966e-03 -1.558964832558931146e+00 -1.196643646802697081e+00
-1.589999999999999834e-03 -1.558294199041553751e+00 -1.187484451748153313e+00
-1.588999999999999918e-03 -1.552258497385157421e+00 -1.192233663998657489e+00
-1.588000000000000002e-03 -1.559300149317619733e+00 -1.195625958463303329e+00
-1.586999999999999869e-03 -1.557288248765487548e+00 -1.189859057873405401e+00
-1.585999999999999953e-03 -1.554605714695978191e+00 -1.189180598980476233e+00
-1.584999999999999820e-03 -1.554941031454667000e+00 -1.195965187909767913e+00
-1.583999999999999905e-03 -1.553599764419912210e+00 -1.191215975659263737e+00
-1.582999999999999989e-03 -1.555611664972044172e+00 -1.191894434552192905e+00
-1.581999999999999856e-03 -1.557288248765487548e+00 -1.194608270123909577e+00
-1.580999999999999940e-03 -1.556617615248110376e+00 -1.193929811230980409e+00
-1.580000000000000024e-03 -1.557288248765487548e+00 -1.192912122891586657e+00
-1.578999999999999891e-03 -1.561312049869751917e+00 -1.191555205105728321e+00
-1.577999999999999976e-03 -1.555946981730732981e+00 -1.190876746212799153e+00
-1.576999999999999843e-03 -1.554941031454667000e+00 -1.191215975659263737e+00
-1.575999999999999927e-03 -1.557623565524176357e+00 -1.201392859053201034e+00
-1.575000000000000011e-03 -1.554941031454667000e+00 -1.189859057873405401e+00
-1.573999999999999878e-03 -1.552593814143846229e+00 -1.191555205105728321e+00
-1.572999999999999962e-03 -1.557288248765487548e+00 -1.192572893445122073e+00
-1.571999999999999830e-03 -1.557958882282864943e+00 -1.192572893445122073e+00
-1.570999999999999914e-03 -1.554270397937289605e+00 -1.189859057873405401e+00
-1.569999999999999998e-03 -1.556617615248110376e+00 -1.183413698390578528e+00
-1.568999999999999865e-03 -1.555276348213355586e+00 -1.192233663998657489e+00
-1.567999999999999949e-03 -1.557623565524176357e+00 -1.198679023481484363e+00
-1.567000000000000033e-03 -1.555611664972044172e+00 -1.186805992855224368e+00
-1.565999999999999901e-03 -1.556282298489421567e+00 -1.190876746212799153e+00
-1.564999999999999985e-03 -1.556617615248110376e+00 -1.199018252927948947e+00
-1.563999999999999852e-03 -1.556952932006798962e+00 -1.187823681194617897e+00
-1.562999999999999936e-03 -1.552593814143846229e+00 -1.188502140087547065e+00
-1.562000000000000020e-03 -1.554605714695978191e+00 -1.194269040677444993e+00
-1.560999999999999888e-03 -1.555946981730732981e+00 -1.190537516766334569e+00
-1.559999999999999972e-03 -1.556952932006798962e+00 -1.190537516766334569e+00
-1.558999999999999839e-03 -1.558294199041553751e+00 -1.195625958463303329e+00
-1.557999999999999923e-03 -1.554605714695978191e+00 -1.192912122891586657e+00
-1.557000000000000007e-03 -1.556952932006798962e+00 -1.189859057873405401e+00
-1.555999999999999875e-03 -1.554270397937289605e+00 -1.193929811230980409e+00
-1.554999999999999959e-03 -1.551252547109091440e+00 -1.188841369534011649e+00
-1.553999999999999826e-03 -1.555611664972044172e+00 -1.188502140087547065e+00
-1.552999999999999910e-03 -1.556282298489421567e+00 -1.193929811230980409e+00
-1.551999999999999994e-03 -1.557623565524176357e+00 -1.193251352338051241e+00
-1.550999999999999861e-03 -1.552593814143846229e+00 -1.190198287319869985e+00
-1.549999999999999946e-03 -1.555276348213355586e+00 -1.188841369534011649e+00
-1.549000000000000030e-03 -1.560641416352374522e+00 -1.209195136321886244e+00
-1.547999999999999897e-03 -1.553599764419912210e+00 -1.193590581784515825e+00
-1.546999999999999981e-03 -1.557958882282864943e+00 -1.190537516766334569e+00
-1.545999999999999848e-03 -1.553599764419912210e+00 -1.191555205105728321e+00
-1.544999999999999932e-03 -1.554941031454667000e+00 -1.188841369534011649e+00
-1.544000000000000017e-03 -1.554941031454667000e+00 -1.190198287319869985e+00
-1.542999999999999884e-03 -1.555611664972044172e+00 -1.190537516766334569e+00
-1.541999999999999968e-03 -1.557958882282864943e+00 -1.201392859053201034e+00
-1.540999999999999835e-03 -1.553935081178600797e+00 -1.187145222301688730e+00
-1.539999999999999919e-03 -1.556952932006798962e+00 -1.188841369534011649e+00
-1.539000000000000003e-03 -1.557958882282864943e+00 -1.199696711820878114e+00
-1.537999999999999871e-03 -1.555276348213355586e+00 -1.189859057873405401e+00
-1.536999999999999955e-03 -1.555611664972044172e+00 -1.187823681194617897e+00
-1.536000000000000039e-03 -1.553935081178600797e+00 -1.196304417356232497e+00
-1.534999999999999906e-03 -1.554941031454667000e+00 -1.190876746212799153e+00
-1.533999999999999990e-03 -1.552929130902534816e+00 -1.188162910641082481e+00
-1.532999999999999858e-03 -1.555946981730732981e+00 -1.195625958463303329e+00
-1.531999999999999942e-03 -1.553599764419912210e+00 -1.191555205105728321e+00
-1.531000000000000026e-03 -1.559970782834997127e+00 -1.190537516766334569e+00
-1.529999999999999893e-03 -1.556282298489421567e+00 -1.193929811230980409e+00
-1.528999999999999977e-03 -1.555611664972044172e+00 -1.192233663998657489e+00
-1.527999999999999844e-03 -1.555276348213355586e+00 -1.189859057873405401e+00
-1.526999999999999929e-03 -1.555611664972044172e+00 -1.192912122891586657e+00
-1.526000000000000013e-03 -1.554270397937289605e+00 -1.194269040677444993e+00
-1.524999999999999880e-03 -1.557288248765487548e+00 -1.190537516766334569e+00
-1.523999999999999964e-03 -1.559300149317619733e+00 -1.183752927837043112e+00
-1.522999999999999831e-03 -1.557288248765487548e+00 -1.192233663998657489e+00
-1.521999999999999915e-03 -1.557623565524176357e+00 -1.190537516766334569e+00
-1.521000000000000000e-03 -1.554941031454667000e+00 -1.197661335142090611e+00
-1.519999999999999867e-03 -1.553599764419912210e+00 -1.191555205105728321e+00
-1.518999999999999951e-03 -1.555276348213355586e+00 -1.191215975659263737e+00
-1.518000000000000035e-03 -1.555276348213355586e+00 -1.191555205105728321e+00
-1.516999999999999902e-03 -1.551587863867780026e+00 -1.191894434552192905e+00
-1.515999999999999986e-03 -1.552929130902534816e+00 -1.194269040677444993e+00
-1.514999999999999854e-03 -1.558629515800242338e+00 -1.189180598980476233e+00
-1.513999999999999938e-03 -1.555276348213355586e+00 -1.185449075069366032e+00
-1.513000000000000022e-03 -1.556952932006798962e+00 -1.200035941267342698e+00
-1.511999999999999889e-03 -1.557623565524176357e+00 -1.190537516766334569e+00
-1.510999999999999973e-03 -1.553935081178600797e+00 -1.185449075069366032e+00
-1.509999999999999841e-03 -1.553264447661223402e+00 -1.195965187909767913e+00
-1.508999999999999925e-03 -1.559970782834997127e+00 -1.195286729016838745e+00
-1.508000000000000009e-03 -1.555276348213355586e+00 -1.186805992855224368e+00
-1.506999999999999876e-03 -1.554941031454667000e+00 -1.194608270123909577e+00
-1.505999999999999960e-03 -1.557958882282864943e+00 -1.191555205105728321e+00
-1.504999999999999827e-03 -1.554605714695978191e+00 -1.190537516766334569e+00
-1.503999999999999912e-03 -1.555276348213355586e+00 -1.191215975659263737e+00
-1.502999999999999996e-03 -1.556952932006798962e+00 -1.194947499570374161e+00
-1.501999999999999863e-03 -1.555611664972044172e+00 -1.190198287319869985e+00
-1.500999999999999947e-03 -1.556282298489421567e+00 -1.192572893445122073e+00
-1.500000000000000031e-03 -1.555611664972044172e+00 -1.194269040677444993e+00
-1.498999999999999898e-03 -1.554941031454667000e+00 -1.190198287319869985e+00
-1.497999999999999983e-03 -1.552929130902534816e+00 -1.192572893445122073e+00
-1.496999999999999850e-03 -1.556282298489421567e+00 -1.192572893445122073e+00
-1.495999999999999934e-03 -1.563323950421883879e+00 -1.193929811230980409e+00
-1.495000000000000018e-03 -1.556617615248110376e+00 -1.191894434552192905e+00
-1.493999999999999885e-03 -1.551587863867780026e+00 -1.200035941267342698e+00
-1.492999999999999969e-03 -1.555946981730732981e+00 -1.191555205105728321e+00
-1.491999999999999837e-03 -1.557623565524176357e+00 -1.193929811230980409e+00
-1.490999999999999921e-03 -1.555611664972044172e+00 -1.191894434552192905e+00
-1.490000000000000005e-03 -1.556952932006798962e+00 -1.191555205105728321e+00
-1.488999999999999872e-03 -1.557958882282864943e+00 -1.191215975659263737e+00
-1.487999999999999956e-03 -1.553935081178600797e+00 -1.190876746212799153e+00
-1.487000000000000040e-03 -1.553935081178600797e+00 -1.202749776839059370e+00
-1.485999999999999908e-03 -1.556282298489421567e+00 -1.188162910641082481e+00
-1.484999999999999992e-03 -1.556282298489421567e+00 -1.189180598980476233e+00
-1.483999999999999859e-03 -1.555946981730732981e+00 -1.200714400160271866e+00
-1.482999999999999943e-03 -1.553599764419912210e+00 -1.186805992855224368e+00
-1.482000000000000027e-03 -1.555611664972044172e+00 -1.189859057873405401e+00
-1.480999999999999895e-03 -1.554941031454667000e+00 -1.196643646802697081e+00
-1.479999999999999979e-03 -1.558294199041553751e+00 -1.193590581784515825e+00
-1.478999999999999846e-03 -1.554941031454667000e+00 -1.188502140087547065e+00
-1.477999999999999930e-03 -1.554605714695978191e+00 -1.194608270123909577e+00
-1.477000000000000014e-03 -1.553599764419912210e+00 -1.191894434552192905e+00
-1.475999999999999882e-03 -1.551923180626468834e+00 -1.189180598980476233e+00
-1.474999999999999966e-03 -1.554941031454667000e+00 -1.194269040677444993e+00
-1.473999999999999833e-03 -1.555611664972044172e+00 -1.192233663998657489e+00
-1.472999999999999917e-03 -1.554270397937289605e+00 -1.187484451748153313e+00
-1.472000000000000001e-03 -1.554605714695978191e+00 -1.189859057873405401e+00
-1.470999999999999868e-03 -1.557288248765487548e+00 -1.192912122891586657e+00
-1.469999999999999953e-03 -1.554605714695978191e+00 -1.190876746212799153e+00
-1.469000000000000037e-03 -1.556282298489421567e+00 -1.181378321711791024e+00
-1.467999999999999904e-03 -1.556952932006798962e+00 -1.193929811230980409e+00
-1.466999999999999988e-03 -1.558294199041553751e+00 -1.192233663998657489e+00
-1.465999999999999855e-03 -1.554941031454667000e+00 -1.186805992855224368e+00
-1.464999999999999939e-03 -1.554941031454667000e+00 -1.191555205105728321e+00
-1.464000000000000024e-03 -1.556952932006798962e+00 -1.192233663998657489e+00
-1.462999999999999891e-03 -1.549911280074336650e+00 -1.190876746212799153e+00
-1.461999999999999975e-03 -1.552929130902534816e+00 -1.192572893445122073e+00
-1.460999999999999842e-03 -1.555946981730732981e+00 -1.192572893445122073e+00
-1.459999999999999926e-03 -1.556617615248110376e+00 -1.183074468944113944e+00
-1.459000000000000010e-03 -1.556952932006798962e+00 -1.193590581784515825e+00
-1.457999999999999878e-03 -1.554270397937289605e+00 -1.199018252927948947e+00
-1.456999999999999962e-03 -1.557623565524176357e+00 -1.185449075069366032e+00
-1.455999999999999829e-03 -1.556617615248110376e+00 -1.189180598980476233e+00
-1.454999999999999913e-03 -1.554270397937289605e+00 -1.199018252927948947e+00
-1.453999999999999997e-03 -1.558629515800242338e+00 -1.188502140087547065e+00
-1.452999999999999865e-03 -1.555946981730732981e+00 -1.190876746212799153e+00
-1.451999999999999949e-03 -1.553264447661223402e+00 -1.195625958463303329e+00
-1.451000000000000033e-03 -1.553599764419912210e+00 -1.190198287319869985e+00
-1.449999999999999900e-03 -1.556282298489421567e+00 -1.190537516766334569e+00
-1.448999999999999984e-03 -1.558629515800242338e+00 -1.195286729016838745e+00
-1.447999999999999851e-03 -1.554605714695978191e+00 -1.191555205105728321e+00
-1.446999999999999936e-03 -1.553935081178600797e+00 -1.190198287319869985e+00
-1.446000000000000020e-03 -1.555946981730732981e+00 -1.193929811230980409e+00
-1.444999999999999887e-03 -1.554270397937289605e+00 -1.193251352338051241e+00
-1.443999999999999971e-03 -1.555611664972044172e+00 -1.188841369534011649e+00
-1.442999999999999838e-03 -1.553935081178600797e+00 -1.192572893445122073e+00
-1.441999999999999922e-03 -1.556282298489421567e+00 -1.195965187909767913e+00
-1.441000000000000007e-03 -1.554605714695978191e+00 -1.195625958463303329e+00
-1.439999999999999874e-03 -1.555946981730732981e+00 -1.192572893445122073e+00
-1.438999999999999958e-03 -1.546893429246138485e+00 -1.180360633372397272e+00
-1.438000000000000042e-03 -1.552593814143846229e+00 -1.195625958463303329e+00
-1.436999999999999909e-03 -1.555611664972044172e+00 -1.191555205105728321e+00
-1.435999999999999993e-03 -1.555611664972044172e+00 -1.193251352338051241e+00
-1.434999999999999861e-03 -1.551587863867780026e+00 -1.189180598980476233e+00
-1.433999999999999945e-03 -1.555611664972044172e+00 -1.191215975659263737e+00
-1.433000000000000029e-03 -1.557288248765487548e+00 -1.191215975659263737e+00
-1.431999999999999896e-03 -1.553935081178600797e+00 -1.200035941267342698e+00
-1.430999999999999980e-03 -1.556282298489421567e+00 -1.185449075069366032e+00
-1.429999999999999848e-03 -1.556952932006798962e+00 -1.184431386729972280e+00
-1.428999999999999932e-03 -1.557288248765487548e+00 -1.197661335142090611e+00
-1.428000000000000016e-03 -1.552258497385157421e+00 -1.182056780604720192e+00
-1.426999999999999883e-03 -1.555946981730732981e+00 -1.188502140087547065e+00
-1.425999999999999967e-03 -1.558629515800242338e+00 -1.198679023481484363e+00
-1.424999999999999835e-03 -1.557958882282864943e+00 -1.193251352338051241e+00
-1.423999999999999919e-03 -1.555946981730732981e+00 -1.189859057873405401e+00
-1.423000000000000003e-03 -1.554270397937289605e+00 -1.193929811230980409e+00
-1.421999999999999870e-03 -1.554605714695978191e+00 -1.190876746212799153e+00
-1.420999999999999954e-03 -1.558629515800242338e+00 -1.188502140087547065e+00
-1.420000000000000038e-03 -1.557958882282864943e+00 -1.194608270123909577e+00
-1.418999999999999906e-03 -1.554270397937289605e+00 -1.194947499570374161e+00
-1.417999999999999990e-03 -1.554605714695978191e+00 -1.189180598980476233e+00
-1.416999999999999857e-03 -1.553935081178600797e+00 -1.193590581784515825e+00
-1.415999999999999941e-03 -1.558294199041553751e+00 -1.194947499570374161e+00
-1.415000000000000025e-03 -1.552929130902534816e+00 -1.188162910641082481e+00
-1.413999999999999892e-03 -1.554941031454667000e+00 -1.190876746212799153e+00
-1.412999999999999977e-03 -1.555946981730732981e+00 -1.195286729016838745e+00
-1.411999999999999844e-03 -1.557623565524176357e+00 -1.193251352338051241e+00
-1.410999999999999928e-03 -1.554941031454667000e+00 -1.192912122891586657e+00
-1.410000000000000012e-03 -1.554941031454667000e+00 -1.192233663998657489e+00
-1.408999999999999879e-03 -1.558294199041553751e+00 -1.194608270123909577e+00
-1.407999999999999963e-03 -1.553599764419912210e+00 -1.191215975659263737e+00
-1.406999999999999831e-03 -1.555946981730732981e+00 -1.194608270123909577e+00
-1.405999999999999915e-03 -1.557288248765487548e+00 -1.192233663998657489e+00
-1.404999999999999999e-03 -1.555946981730732981e+00 -1.184770616176436864e+00
-1.403999999999999866e-03 -1.557623565524176357e+00 -1.190198287319869985e+00
-1.402999999999999950e-03 -1.555276348213355586e+00 -1.199696711820878114e+00
-1.402000000000000034e-03 -1.557288248765487548e+00 -1.189180598980476233e+00
-1.400999999999999902e-03 -1.557623565524176357e+00 -1.188162910641082481e+00
-1.399999999999999986e-03 -1.557623565524176357e+00 -1.196304417356232497e+00
-1.398999999999999853e-03 -1.556617615248110376e+00 -1.194608270123909577e+00
-1.397999999999999937e-03 -1.553264447661223402e+00 -1.185109845622901448e+00
-1.397000000000000021e-03 -1.554605714695978191e+00 -1.192912122891586657e+00
-1.395999999999999889e-03 -1.555276348213355586e+00 -1.191894434552192905e+00
-1.394999999999999973e-03 -1.555276348213355586e+00 -1.187823681194617897e+00
-1.393999999999999840e-03 -1.553264447661223402e+00 -1.192572893445122073e+00
-1.392999999999999924e-03 -1.555276348213355586e+00 -1.190537516766334569e+00
-1.392000000000000008e-03 -1.557958882282864943e+00 -1.187484451748153313e+00
-1.390999999999999875e-03 -1.553599764419912210e+00 -1.189859057873405401e+00
-1.389999999999999960e-03 -1.555611664972044172e+00 -1.193929811230980409e+00
-1.389000000000000044e-03 -1.555276348213355586e+00 -1.190876746212799153e+00
-1.387999999999999911e-03 -1.552929130902534816e+00 -1.188841369534011649e+00
-1.386999999999999995e-03 -1.554270397937289605e+00 -1.192912122891586657e+00
-1.385999999999999862e-03 -1.558964832558931146e+00 -1.193929811230980409e+00
-1.384999999999999946e-03 -1.555946981730732981e+00 -1.192233663998657489e+00
-1.384000000000000031e-03 -1.568353701802214228e+00 -1.185449075069366032e+00
-1.382999999999999898e-03 -1.554270397937289605e+00 -1.195965187909767913e+00
-1.381999999999999982e-03 -1.554941031454667000e+00 -1.190876746212799153e+00
-1.380999999999999849e-03 -1.555611664972044172e+00 -1.191555205105728321e+00
-1.379999999999999933e-03 -1.556617615248110376e+00 -1.192572893445122073e+00
-1.379000000000000017e-03 -1.554941031454667000e+00 -1.191894434552192905e+00
-1.377999999999999885e-03 -1.554270397937289605e+00 -1.187484451748153313e+00
-1.376999999999999969e-03 -1.556617615248110376e+00 -1.199357482374413530e+00
-1.375999999999999836e-03 -1.555276348213355586e+00 -1.191555205105728321e+00
-1.374999999999999920e-03 -1.556617615248110376e+00 -1.187145222301688730e+00
-1.374000000000000004e-03 -1.554941031454667000e+00 -1.199696711820878114e+00
-1.372999999999999872e-03 -1.553264447661223402e+00 -1.193251352338051241e+00
-1.371999999999999956e-03 -1.557623565524176357e+00 -1.185109845622901448e+00
-1.371000000000000040e-03 -1.555276348213355586e+00 -1.194947499570374161e+00
-1.369999999999999907e-03 -1.558629515800242338e+00 -1.194947499570374161e+00
-1.368999999999999991e-03 -1.557288248765487548e+00 -1.188162910641082481e+00
-1.367999999999999858e-03 -1.553599764419912210e+00 -1.193251352338051241e+00
-1.366999999999999943e-03 -1.557958882282864943e+00 -1.195286729016838745e+00
-1.366000000000000027e-03 -1.554605714695978191e+00 -1.188502140087547065e+00
-1.364999999999999894e-03 -1.553935081178600797e+00 -1.190876746212799153e+00
-1.363999999999999978e-03 -1.554605714695978191e+00 -1.192572893445122073e+00
-1.362999999999999845e-03 -1.554605714695978191e+00 -1.191215975659263737e+00
-1.361999999999999929e-03 -1.554941031454667000e+00 -1.191555205105728321e+00
-1.361000000000000014e-03 -1.555276348213355586e+00 -1.192233663998657489e+00
-1.359999999999999881e-03 -1.547228746004827293e+00 -1.187823681194617897e+00
-1.358999999999999965e-03 -1.556952932006798962e+00 -1.188162910641082481e+00
-1.357999999999999832e-03 -1.553264447661223402e+00 -1.192912122891586657e+00
-1.356999999999999916e-03 -1.551252547109091440e+00 -1.180699862818861856e+00
-1.356000000000000000e-03 -1.554270397937289605e+00 -1.197661335142090611e+00
-1.354999999999999868e-03 -1.557288248765487548e+00 -1.192572893445122073e+00
-1.353999999999999952e-03 -1.556952932006798962e+00 -1.192912122891586657e+00
-1.353000000000000036e-03 -1.555946981730732981e+00 -1.190198287319869985e+00
-1.351999999999999903e-03 -1.555611664972044172e+00 -1.194269040677444993e+00
-1.350999999999999987e-03 -1.556282298489421567e+00 -1.192912122891586657e+00
-1.349999999999999855e-03 -1.553599764419912210e+00 -1.198339794035019779e+00
-1.348999999999999939e-03 -1.557958882282864943e+00 -1.184092157283507696e+00
-1.348000000000000023e-03 -1.554941031454667000e+00 -1.193590581784515825e+00
-1.346999999999999890e-03 -1.558629515800242338e+00 -1.198000564588555195e+00
-1.345999999999999974e-03 -1.555946981730732981e+00 -1.185788304515830616e+00
-1.344999999999999842e-03 -1.554941031454667000e+00 -1.191215975659263737e+00
-1.343999999999999926e-03 -1.558964832558931146e+00 -1.196982876249161665e+00
-1.343000000000000010e-03 -1.552258497385157421e+00 -1.184431386729972280e+00
-1.341999999999999877e-03 -1.560306099593685714e+00 -1.193590581784515825e+00
-1.340999999999999961e-03 -1.556282298489421567e+00 -1.195965187909767913e+00
-1.340000000000000045e-03 -1.556282298489421567e+00 -1.190537516766334569e+00
-1.338999999999999913e-03 -1.557288248765487548e+00 -1.191215975659263737e+00
-1.337999999999999997e-03 -1.556282298489421567e+00 -1.194269040677444993e+00
-1.336999999999999864e-03 -1.555276348213355586e+00 -1.193251352338051241e+00
-1.335999999999999948e-03 -1.555611664972044172e+00 -1.190537516766334569e+00
-1.335000000000000032e-03 -1.559300149317619733e+00 -1.195286729016838745e+00
-1.333999999999999899e-03 -1.557623565524176357e+00 -1.191215975659263737e+00
-1.332999999999999984e-03 -1.555946981730732981e+00 -1.191894434552192905e+00
-1.331999999999999851e-03 -1.545552162211383918e+00 -1.172219126657247479e+00
-1.330999999999999935e-03 -1.556282298489421567e+00 -1.190876746212799153e+00
-1.330000000000000019e-03 -1.557288248765487548e+00 -1.190876746212799153e+00
-1.328999999999999886e-03 -1.558629515800242338e+00 -1.191215975659263737e+00
-1.327999999999999970e-03 -1.555946981730732981e+00 -1.194269040677444993e+00
-1.326999999999999838e-03 -1.553599764419912210e+00 -1.192572893445122073e+00
-1.325999999999999922e-03 -1.552258497385157421e+00 -1.190537516766334569e+00
-1.325000000000000006e-03 -1.555946981730732981e+00 -1.192233663998657489e+00
-1.323999999999999873e-03 -1.552593814143846229e+00 -1.192572893445122073e+00
-1.322999999999999957e-03 -1.555946981730732981e+00 -1.181378321711791024e+00
-1.322000000000000041e-03 -1.552929130902534816e+00 -1.191555205105728321e+00
-1.320999999999999909e-03 -1.552593814143846229e+00 -1.199357482374413530e+00
-1.319999999999999993e-03 -1.555946981730732981e+00 -1.183752927837043112e+00
-1.318999999999999860e-03 -1.554270397937289605e+00 -1.190876746212799153e+00
-1.317999999999999944e-03 -1.557288248765487548e+00 -1.197322105695626249e+00
-1.317000000000000028e-03 -1.555946981730732981e+00 -1.187484451748153313e+00
-1.315999999999999896e-03 -1.557623565524176357e+00 -1.190537516766334569e+00
-1.314999999999999980e-03 -1.554270397937289605e+00 -1.195286729016838745e+00
-1.313999999999999847e-03 -1.555276348213355586e+00 -1.190876746212799153e+00
-1.312999999999999931e-03 -1.554605714695978191e+00 -1.189859057873405401e+00
-1.312000000000000015e-03 -1.556282298489421567e+00 -1.197661335142090611e+00
-1.310999999999999882e-03 -1.556282298489421567e+00 -1.193251352338051241e+00
-1.309999999999999967e-03 -1.553264447661223402e+00 -1.189180598980476233e+00
-1.308999999999999834e-03 -1.556282298489421567e+00 -1.194269040677444993e+00
-1.307999999999999918e-03 -1.556952932006798962e+00 -1.194269040677444993e+00
-1.307000000000000002e-03 -1.555611664972044172e+00 -1.190537516766334569e+00
-1.305999999999999869e-03 -1.556617615248110376e+00 -1.194269040677444993e+00
-1.304999999999999953e-03 -1.555611664972044172e+00 -1.189859057873405401e+00
-1.304000000000000038e-03 -1.560976733111063108e+00 -1.190537516766334569e+00
-1.302999999999999905e-03 -1.558964832558931146e+00 -1.194608270123909577e+00
-1.301999999999999989e-03 -1.557623565524176357e+00 -1.209534365768350828e+00
-1.300999999999999856e-03 -1.555946981730732981e+00 -1.190876746212799153e+00
-1.299999999999999940e-03 -1.553599764419912210e+00 -1.191215975659263737e+00
-1.299000000000000024e-03 -1.558294199041553751e+00 -1.193590581784515825e+00
-1.297999999999999892e-03 -1.554941031454667000e+00 -1.192912122891586657e+00
-1.296999999999999976e-03 -1.555611664972044172e+00 -1.188841369534011649e+00
-1.295999999999999843e-03 -1.555946981730732981e+00 -1.190537516766334569e+00
-1.294999999999999927e-03 -1.552929130902534816e+00 -1.202071317946130202e+00
-1.294000000000000011e-03 -1.556282298489421567e+00 -1.185788304515830616e+00
-1.292999999999999879e-03 -1.556282298489421567e+00 -1.190198287319869985e+00
-1.291999999999999963e-03 -1.555611664972044172e+00 -1.198339794035019779e+00
-1.291000000000000047e-03 -1.558294199041553751e+00 -1.188841369534011649e+00
-1.289999999999999914e-03 -1.555611664972044172e+00 -1.190198287319869985e+00
-1.288999999999999998e-03 -1.556617615248110376e+00 -1.198000564588555195e+00
-1.287999999999999865e-03 -1.555611664972044172e+00 -1.187484451748153313e+00
