-5.000000000000000104e-04	-4.125381739427892627e-04	2.419787374241588740e-03
-4.989999999999999861e-04	1.400608244967048444e-02	1.733459323102959360e-02
-4.979999999999999618e-04	6.598018004641600931e-02	2.479199615942359602e-02
-4.969999999999999375e-04	6.329764597690655525e-02	2.479199615942359602e-02
-4.960000000000000216e-04	-4.436339278206958420e-03	3.224939908781759845e-02
-4.949999999999999973e-04	-2.053154369526363765e-02	-1.308914089955412474e-03
-4.939999999999999730e-04	-2.086686045395231767e-02	9.877190302635591168e-03
-4.929999999999999487e-04	-1.650774259099946698e-02	-1.308914089955412474e-03
-4.919999999999999244e-04	-1.717837610837682702e-02	-5.037615554152413688e-03
-4.910000000000000085e-04	-1.684305934968814700e-02	2.419787374241588740e-03
-4.899999999999999842e-04	-1.583710907362210346e-02	2.419787374241588740e-03
-4.889999999999999599e-04	2.943065334934980015e-02	-5.037615554152413688e-03
-4.879999999999999898e-04	-5.442289554273001088e-03	1.360589176683259238e-02
-4.869999999999999655e-04	3.611262930321380328e-03	1.360589176683259238e-02
-4.859999999999999954e-04	2.406558521033090939e-02	9.877190302635591168e-03
-4.849999999999999711e-04	2.580953434345722997e-04	6.148488838438589954e-03
-4.840000000000000010e-04	2.269995895566656770e-03	9.877190302635591168e-03
-4.829999999999999767e-04	2.104773438213278225e-02	9.877190302635591168e-03
-4.819999999999999524e-04	7.299747275896868379e-03	2.419787374241588740e-03
-4.809999999999999823e-04	-7.722141525410848150e-05	9.877190302635591168e-03
-4.799999999999999580e-04	1.836520031262333513e-02	9.877190302635591168e-03
-4.789999999999999879e-04	6.832739735723676600e-02	1.360589176683259238e-02
-4.779999999999999635e-04	6.631549680510469280e-02	2.852069762362059724e-02
-4.769999999999999934e-04	6.061511190739711508e-02	3.970680201621160088e-02
-4.759999999999999691e-04	-1.851964314313155058e-02	6.148488838438589954e-03
-4.749999999999999990e-04	-1.550179231493342344e-02	2.419787374241588740e-03
-4.739999999999999747e-04	-1.550179231493342344e-02	-1.308914089955412474e-03
-4.730000000000000046e-04	-1.550179231493342344e-02	2.419787374241588740e-03
-4.719999999999999803e-04	-1.281925824542397806e-02	6.148488838438589954e-03
-4.709999999999999560e-04	-1.315457500411265981e-02	-1.308914089955412474e-03
-4.699999999999999859e-04	2.574216900377431297e-02	2.419787374241588740e-03
-4.689999999999999616e-04	-9.130773899848489139e-03	6.148488838438589954e-03
-4.679999999999999915e-04	1.232949865622708085e-02	2.106329469522659481e-02
-4.669999999999999672e-04	2.473621872770826943e-02	6.148488838438589954e-03
-4.659999999999999971e-04	-3.765705760829596641e-03	6.148488838438589954e-03
-4.649999999999999728e-04	5.623163482453464798e-03	2.419787374241588740e-03
-4.640000000000000027e-04	2.104773438213278225e-02	2.419787374241588740e-03
-4.629999999999999784e-04	3.611262930321380328e-03	9.877190302635591168e-03
-4.619999999999999541e-04	5.958480241142145688e-03	1.360589176683259238e-02
-4.609999999999999840e-04	1.769456679524597162e-02	9.877190302635591168e-03
-4.599999999999999597e-04	8.305697551962910180e-03	9.877190302635591168e-03
-4.589999999999999896e-04	2.205368465819882232e-02	9.877190302635591168e-03
-4.579999999999999653e-04	6.463891301166127534e-02	2.852069762362059724e-02
-4.569999999999999952e-04	6.698613032248204591e-02	2.852069762362059724e-02
-4.559999999999999709e-04	-2.153749397132967772e-02	1.733459323102959360e-02
-4.550000000000000008e-04	-1.885495990182023060e-02	-1.308914089955412474e-03
-4.539999999999999765e-04	-1.717837610837682702e-02	2.419787374241588740e-03
-4.530000000000000064e-04	-1.583710907362210346e-02	2.419787374241588740e-03
-4.519999999999999821e-04	-1.583710907362210346e-02	9.877190302635591168e-03
-4.509999999999999578e-04	-1.583710907362210346e-02	6.148488838438589954e-03
-4.499999999999999877e-04	-1.348989176280133984e-02	-5.037615554152413688e-03
-4.489999999999999634e-04	2.473621872770826943e-02	1.733459323102959360e-02
-4.479999999999999933e-04	1.635329976049124806e-02	2.419787374241588740e-03
-4.469999999999999690e-04	-7.454190106405085559e-03	1.360589176683259238e-02
-4.459999999999999989e-04	1.702393327786861157e-02	1.733459323102959360e-02
-4.449999999999999746e-04	1.769456679524597162e-02	9.877190302635591168e-03
-4.440000000000000045e-04	-3.430389002140916185e-03	6.148488838438589954e-03
-4.429999999999999802e-04	1.232949865622708085e-02	9.877190302635591168e-03
-4.419999999999999559e-04	1.870051707131201515e-02	9.877190302635591168e-03
-4.409999999999999858e-04	9.287288608119338620e-04	9.877190302635591168e-03
-4.399999999999999615e-04	7.970380793274230158e-03	2.419787374241588740e-03
-4.389999999999999914e-04	6.665081356379336242e-02	3.224939908781759845e-02
-4.379999999999999671e-04	6.430359625297260573e-02	2.106329469522659481e-02
-4.369999999999999970e-04	-2.656724535165989193e-02	2.479199615942359602e-02
-4.359999999999999726e-04	-1.751369286706551051e-02	2.419787374241588740e-03
-4.350000000000000026e-04	-1.717837610837682702e-02	6.148488838438589954e-03
-4.339999999999999782e-04	-1.617242583231078695e-02	2.419787374241588740e-03
-4.329999999999999539e-04	-1.348989176280133984e-02	-5.037615554152413688e-03
-4.319999999999999838e-04	-1.416052528017870162e-02	-5.037615554152413688e-03
-4.309999999999999595e-04	-1.516647555624474342e-02	9.877190302635591168e-03
-4.299999999999999894e-04	3.177787066017056378e-02	1.733459323102959360e-02
-4.289999999999999651e-04	3.275946171632699438e-03	6.148488838438589954e-03
-4.279999999999999950e-04	-4.771656036895639309e-03	1.360589176683259238e-02
-4.269999999999999707e-04	2.305963493426486585e-02	6.148488838438589954e-03
-4.260000000000000006e-04	9.646964586717633738e-03	2.419787374241588740e-03
-4.249999999999999763e-04	-3.430389002140916185e-03	9.877190302635591168e-03
-4.240000000000000062e-04	1.702393327786861157e-02	9.877190302635591168e-03
-4.229999999999999819e-04	1.534734948442520799e-02	-1.308914089955412474e-03
-4.219999999999999576e-04	-1.418488450008831715e-03	9.877190302635591168e-03
-4.209999999999999875e-04	1.367076569098180441e-02	1.733459323102959360e-02
-4.199999999999999632e-04	1.601798300180256804e-02	9.877190302635591168e-03
-4.189999999999999931e-04	6.732144708117072940e-02	1.360589176683259238e-02
-4.179999999999999688e-04	6.698613032248204591e-02	2.852069762362059724e-02
-4.169999999999999987e-04	6.564486328772732582e-02	3.224939908781759845e-02
-4.159999999999999744e-04	-1.818432638444287056e-02	1.360589176683259238e-02
-4.150000000000000043e-04	-1.952559341919759411e-02	-1.308914089955412474e-03
-4.139999999999999800e-04	-1.550179231493342344e-02	-1.308914089955412474e-03
-4.129999999999999557e-04	-1.550179231493342344e-02	-5.037615554152413688e-03
-4.119999999999999856e-04	-1.684305934968814700e-02	-1.308914089955412474e-03
-4.109999999999999613e-04	-1.550179231493342344e-02	2.419787374241588740e-03
-4.099999999999999912e-04	-7.454190106405085559e-03	6.148488838438589954e-03
-4.089999999999999669e-04	2.605312654255337659e-03	6.148488838438589954e-03
-4.079999999999999968e-04	3.043660362541584369e-02	9.877190302635591168e-03
-4.069999999999999725e-04	-7.722141525410848150e-05	6.148488838438589954e-03
-4.060000000000000024e-04	1.599362378189295424e-03	1.733459323102959360e-02
-4.049999999999999781e-04	2.406558521033090939e-02	9.877190302635591168e-03
-4.040000000000000080e-04	7.635064034585549268e-03	2.419787374241588740e-03
-4.029999999999999837e-04	-4.125381739427892627e-04	1.360589176683259238e-02
-4.019999999999999594e-04	1.668861651917993155e-02	9.877190302635591168e-03
-4.009999999999999893e-04	1.300013217360444263e-02	9.877190302635591168e-03
-3.999999999999999650e-04	2.940629412944018549e-03	1.360589176683259238e-02
-3.989999999999999949e-04	1.333544893229312266e-02	6.148488838438589954e-03
-3.979999999999999706e-04	6.966866439199149996e-02	3.224939908781759845e-02
-3.970000000000000005e-04	6.665081356379336242e-02	2.852069762362059724e-02
-3.959999999999999762e-04	2.138305114082146227e-02	2.479199615942359602e-02
-3.950000000000000061e-04	-1.952559341919759411e-02	2.419787374241588740e-03
-3.939999999999999817e-04	-1.818432638444287056e-02	-1.308914089955412474e-03
-3.929999999999999574e-04	-1.717837610837682702e-02	9.877190302635591168e-03
-3.919999999999999873e-04	-1.516647555624474342e-02	2.419787374241588740e-03
-3.909999999999999630e-04	-1.483115879755606339e-02	2.419787374241588740e-03
-3.899999999999999929e-04	-1.281925824542397806e-02	2.419787374241588740e-03
-3.889999999999999686e-04	3.244850417754792382e-02	-1.308914089955412474e-03
-3.879999999999999985e-04	-8.124823623782447338e-03	9.877190302635591168e-03
-3.869999999999999742e-04	3.946579689010061218e-03	6.148488838438589954e-03
-3.860000000000000041e-04	3.010128686672716020e-02	9.877190302635591168e-03
-3.849999999999999798e-04	1.934679136877976314e-03	9.877190302635591168e-03
-3.840000000000000097e-04	1.599362378189295424e-03	1.733459323102959360e-02
-3.829999999999999854e-04	2.037710086475541874e-02	6.148488838438589954e-03
-3.819999999999999611e-04	8.976331069340271959e-03	6.148488838438589954e-03
-3.809999999999999910e-04	1.599362378189295424e-03	9.877190302635591168e-03
-3.799999999999999667e-04	1.802988355393465511e-02	6.148488838438589954e-03
-3.789999999999999966e-04	6.933334763330281647e-02	1.733459323102959360e-02
-3.779999999999999723e-04	6.866271411592544949e-02	2.479199615942359602e-02
-3.770000000000000022e-04	6.363296273559523875e-02	2.479199615942359602e-02
-3.759999999999999779e-04	-1.851964314313155058e-02	-1.308914089955412474e-03
-3.750000000000000078e-04	-1.717837610837682702e-02	2.419787374241588740e-03
-3.739999999999999835e-04	-1.583710907362210346e-02	6.148488838438589954e-03
-3.729999999999999592e-04	-1.416052528017870162e-02	-5.037615554152413688e-03
-3.719999999999999891e-04	-1.449584203886738164e-02	9.877190302635591168e-03
-3.709999999999999648e-04	-1.281925824542397806e-02	2.419787374241588740e-03
-3.699999999999999947e-04	3.244850417754792382e-02	6.148488838438589954e-03
-3.689999999999999704e-04	-5.106972795584320199e-03	9.877190302635591168e-03
-3.680000000000000003e-04	4.617213206387422129e-03	1.733459323102959360e-02
-3.669999999999999760e-04	2.708343603852903653e-02	6.148488838438589954e-03
-3.660000000000000059e-04	5.934121021232530808e-04	6.148488838438589954e-03
-3.649999999999999816e-04	3.611262930321380328e-03	9.877190302635591168e-03
-3.639999999999999573e-04	2.071241762344409876e-02	6.148488838438589954e-03
-3.629999999999999872e-04	7.635064034585549268e-03	1.733459323102959360e-02
-3.619999999999999629e-04	-7.722141525410848150e-05	9.877190302635591168e-03
-3.609999999999999928e-04	1.802988355393465511e-02	9.877190302635591168e-03
-3.599999999999999685e-04	9.982281345406315495e-03	6.148488838438589954e-03
-3.589999999999999984e-04	6.598018004641600931e-02	2.106329469522659481e-02
-3.579999999999999741e-04	7.000398115068016958e-02	2.852069762362059724e-02
-3.570000000000000040e-04	6.430359625297260573e-02	3.597810055201459967e-02
-3.559999999999999797e-04	-2.086686045395231767e-02	1.733459323102959360e-02
-3.550000000000000096e-04	-1.851964314313155058e-02	-8.766317018349414902e-03
-3.539999999999999853e-04	-1.684305934968814700e-02	-5.037615554152413688e-03
