# Acquisizione Analog Discovery 2
# Timestamp 2025-10-02 11:39:05
# time	ch1	ch2
-4.609999999999999840e-04	9.555383175202920576e-01	1.360589176683259238e-02
-4.599999999999999597e-04	9.665863166168910947e-01	-1.249501848254641612e-02
-4.589999999999999896e-04	9.776343157134901318e-01	1.360589176683259238e-02
-4.579999999999999653e-04	1.010778313003287021e+00	1.360589176683259238e-02
-4.569999999999999952e-04	-9.815441907500708218e-01	-5.037615554152413688e-03
-4.559999999999999709e-04	-9.668135252879386243e-01	-8.766317018349414902e-03
-4.550000000000000008e-04	-9.410348607292076117e-01	2.419787374241588740e-03
-4.539999999999999765e-04	-9.189388625360095375e-01	2.419787374241588740e-03
-4.530000000000000064e-04	-8.857948652462124262e-01	2.479199615942359602e-02
-4.519999999999999821e-04	-8.857948652462124262e-01	-5.037615554152413688e-03
-4.509999999999999578e-04	-8.821121988806794878e-01	-1.622371994674341733e-02
-4.499999999999999877e-04	-8.379202024942833393e-01	6.148488838438589954e-03
-4.489999999999999634e-04	-8.121415379355523267e-01	-1.308914089955412474e-03
-4.479999999999999933e-04	-8.010935388389532896e-01	-5.037615554152413688e-03
-4.469999999999999690e-04	-7.826802070112883758e-01	9.877190302635591168e-03
-4.459999999999999989e-04	-7.532188760870242028e-01	-1.249501848254641612e-02
-4.449999999999999746e-04	-7.495362097214912644e-01	-1.622371994674341733e-02
-4.440000000000000045e-04	-7.090268797006280543e-01	9.877190302635591168e-03
-4.429999999999999802e-04	-7.053442133350951160e-01	9.877190302635591168e-03
-4.419999999999999559e-04	-7.053442133350951160e-01	-8.766317018349414902e-03
-4.409999999999999858e-04	-6.611522169486989675e-01	-5.037615554152413688e-03
-4.399999999999999615e-04	-6.501042178520999304e-01	-1.308914089955412474e-03
-4.389999999999999914e-04	-6.501042178520999304e-01	6.148488838438589954e-03
-4.379999999999999671e-04	-5.874988896380388681e-01	-8.766317018349414902e-03
-4.369999999999999970e-04	-6.059122214657037819e-01	1.733459323102959360e-02
-4.359999999999999726e-04	-5.690855578103737322e-01	-1.308914089955412474e-03
-4.350000000000000026e-04	-5.543548923482417567e-01	1.360589176683259238e-02
-4.339999999999999782e-04	-5.396242268861097813e-01	9.877190302635591168e-03
-4.329999999999999539e-04	-4.991148968652466267e-01	1.360589176683259238e-02
-4.319999999999999838e-04	-4.807015650375815463e-01	2.106329469522659481e-02
-4.309999999999999595e-04	-4.622882332099164659e-01	1.360589176683259238e-02
-4.299999999999999894e-04	-4.512402341133174843e-01	9.877190302635591168e-03
-4.289999999999999651e-04	-4.365095686511854534e-01	-1.249501848254641612e-02
-4.279999999999999950e-04	-3.996829049958553481e-01	-5.037615554152413688e-03
-4.269999999999999707e-04	-3.960002386303223543e-01	2.852069762362059724e-02
-4.260000000000000006e-04	-3.665389077060582368e-01	1.360589176683259238e-02
-4.249999999999999763e-04	-3.518082422439262058e-01	6.148488838438589954e-03
-4.240000000000000062e-04	-3.149815785885961561e-01	9.877190302635591168e-03
-4.229999999999999819e-04	-3.076162458575301129e-01	-5.037615554152413688e-03
-4.219999999999999576e-04	-2.855202476643320386e-01	-1.308914089955412474e-03
-4.209999999999999875e-04	-2.597415831056009705e-01	-1.308914089955412474e-03
-4.199999999999999632e-04	-2.376455849124029518e-01	-5.037615554152413688e-03
-4.189999999999999931e-04	-2.229149194502708931e-01	9.877190302635591168e-03
-4.179999999999999688e-04	-1.897709221604738095e-01	-1.308914089955412474e-03
-4.169999999999999987e-04	-1.676749239672757630e-01	9.877190302635591168e-03
-4.159999999999999744e-04	-1.492615921396107104e-01	-5.037615554152413688e-03
-4.150000000000000043e-04	-1.529442585051437320e-01	2.852069762362059724e-02
-4.139999999999999800e-04	-1.198002612153466484e-01	-1.308914089955412474e-03
-4.129999999999999557e-04	-9.770426302214860192e-02	-1.308914089955412474e-03
-4.119999999999999856e-04	-8.297359756001655706e-02	2.419787374241588740e-03
-4.109999999999999613e-04	-6.456026573235151833e-02	2.852069762362059724e-02
-4.099999999999999912e-04	-4.614693390468646572e-02	9.877190302635591168e-03
-4.089999999999999669e-04	-2.036826934595540456e-02	-1.308914089955412474e-03
-4.079999999999999968e-04	1.727728847242648857e-03	6.148488838438589954e-03
-4.069999999999999725e-04	2.750639340597371349e-02	2.419787374241588740e-03
-4.060000000000000024e-04	5.328505796470477812e-02	-1.308914089955412474e-03
-4.049999999999999781e-04	6.801572342683681605e-02	2.419787374241588740e-03
-4.040000000000000080e-04	1.048423870821669074e-01	1.733459323102959360e-02
-4.029999999999999837e-04	1.269383852753649677e-01	9.877190302635591168e-03
-4.019999999999999594e-04	1.343037180064309832e-01	9.877190302635591168e-03
-4.009999999999999893e-04	1.527170498340960081e-01	1.360589176683259238e-02
-3.999999999999999650e-04	1.711303816617610607e-01	9.877190302635591168e-03
-3.989999999999999949e-04	1.711303816617610607e-01	-1.308914089955412474e-03
-3.979999999999999706e-04	2.153223780481571814e-01	3.224939908781759845e-02
-3.970000000000000005e-04	2.337357098758222063e-01	9.877190302635591168e-03
-3.959999999999999762e-04	2.374183762413552279e-01	1.360589176683259238e-02
-3.950000000000000061e-04	2.521490417034872866e-01	2.106329469522659481e-02
-3.939999999999999817e-04	3.147543699175484044e-01	-1.308914089955412474e-03
-3.929999999999999574e-04	2.926583717243503857e-01	2.852069762362059724e-02
-3.919999999999999873e-04	3.405330344762794725e-01	1.733459323102959360e-02
-3.909999999999999630e-04	3.663116990350105406e-01	1.360589176683259238e-02
-3.899999999999999929e-04	3.699943654005435345e-01	1.360589176683259238e-02
-3.889999999999999686e-04	4.031383626903406459e-01	-1.308914089955412474e-03
-3.879999999999999985e-04	4.031383626903406459e-01	-1.622371994674341733e-02
-3.869999999999999742e-04	4.436476927112037449e-01	2.419787374241588740e-03
-3.860000000000000041e-04	4.325996936146047078e-01	9.877190302635591168e-03
-3.849999999999999798e-04	4.841570227320668440e-01	2.419787374241588740e-03
-3.840000000000000097e-04	4.988876881941988750e-01	3.597810055201459967e-02
-3.829999999999999854e-04	5.062530209252649183e-01	2.419787374241588740e-03
-3.819999999999999611e-04	5.541276836771940051e-01	9.877190302635591168e-03
-3.809999999999999910e-04	5.541276836771940051e-01	1.360589176683259238e-02
-3.799999999999999667e-04	5.725410155048591410e-01	-8.766317018349414902e-03
-3.789999999999999966e-04	5.835890146014581781e-01	-8.766317018349414902e-03
-3.779999999999999723e-04	6.056850127946560303e-01	6.148488838438589954e-03
-3.770000000000000022e-04	6.351463437189202033e-01	1.360589176683259238e-02
-3.759999999999999779e-04	6.277810109878541045e-01	1.360589176683259238e-02
-3.750000000000000078e-04	6.646076746431843763e-01	1.360589176683259238e-02
-3.739999999999999835e-04	7.014343382985144260e-01	9.877190302635591168e-03
-3.729999999999999592e-04	7.198476701261793398e-01	2.419787374241588740e-03
-3.719999999999999891e-04	7.235303364917125002e-01	3.597810055201459967e-02
-3.709999999999999648e-04	7.603570001470425499e-01	2.106329469522659481e-02
-3.699999999999999947e-04	7.750876656091745254e-01	9.877190302635591168e-03
-3.689999999999999704e-04	7.824529983402406241e-01	1.360589176683259238e-02
-3.680000000000000003e-04	8.303276610921697110e-01	2.852069762362059724e-02
-3.669999999999999760e-04	8.266449947266367726e-01	9.877190302635591168e-03
-3.660000000000000059e-04	8.597889920164336619e-01	2.419787374241588740e-03
-3.649999999999999816e-04	9.002983220372968720e-01	2.106329469522659481e-02
-3.639999999999999573e-04	9.113463211338959091e-01	-5.037615554152413688e-03
-3.629999999999999872e-04	8.966156556717639337e-01	1.733459323102959360e-02
-3.619999999999999629e-04	9.371249856926269217e-01	2.106329469522659481e-02
-3.609999999999999928e-04	9.371249856926269217e-01	-1.308914089955412474e-03
-3.599999999999999685e-04	9.702689829824240331e-01	1.360589176683259238e-02
-3.589999999999999984e-04	9.960476475411550457e-01	2.419787374241588740e-03
-3.579999999999999741e-04	1.032874311196485095e+00	-5.037615554152413688e-03
-3.570000000000000040e-04	-9.815441907500708218e-01	-5.037615554152413688e-03
-3.559999999999999797e-04	-9.484001934602737105e-01	6.148488838438589954e-03
-3.550000000000000096e-04	-9.373521943636746734e-01	-1.308914089955412474e-03
-3.539999999999999853e-04	-9.299868616326085746e-01	6.148488838438589954e-03
-3.529999999999999609e-04	-9.042081970738775620e-01	2.419787374241588740e-03
-3.519999999999999908e-04	-8.821121988806794878e-01	9.877190302635591168e-03
-3.509999999999999665e-04	-8.636988670530145740e-01	-1.308914089955412474e-03
-3.499999999999999964e-04	-8.563335343219484752e-01	-2.368112287513741976e-02
