# Acquisizione Analog Discovery 2 - Lunga durata
# time	ch1	ch2
-7.605999999999999914e-03	-5.039842525567446607e+00	-5.792576410404906007e-01
-7.603999999999999648e-03	-5.006698528277649274e+00	-5.792576410404906007e-01
-7.601999999999999383e-03	-5.014063861008715151e+00	-5.755289395762936966e-01
-7.599999999999999985e-03	-5.028794526470847792e+00	-5.979011483614755651e-01
-7.597999999999999719e-03	4.925452659564875546e+00	-3.853651649022465375e-01
-7.595999999999999454e-03	4.936500658661475249e+00	1.360589176683259238e-02
-7.594000000000000056e-03	4.969644655951271695e+00	3.864760381865326999e-01
-7.591999999999999790e-03	4.999105986875536090e+00	7.444313787494447610e-01
-7.589999999999999525e-03	5.032249984165333423e+00	1.072557107598780979e+00
-7.587999999999999259e-03	-4.977237197353385767e+00	1.135945032490129902e+00
-7.585999999999999861e-03	-4.984602530084451644e+00	1.027812690028416798e+00
-7.583999999999999596e-03	-4.980919863718918705e+00	9.495099592802798139e-01
-7.581999999999999330e-03	-4.995650529181050459e+00	8.488350197469609615e-01
-7.579999999999999932e-03	-4.999333195546583397e+00	7.742609904630208817e-01
-7.577999999999999667e-03	-5.006698528277649274e+00	6.773147523938987113e-01
-7.575999999999999401e-03	-5.010381194643182212e+00	6.027407231099588536e-01
-7.574000000000000003e-03	-5.006698528277649274e+00	5.318953952902156779e-01
-7.571999999999999738e-03	-5.025111860105314854e+00	4.424065601494877042e-01
-7.569999999999999472e-03	-5.021429193739781915e+00	4.051195455075177199e-01
-7.568000000000000074e-03	-5.014063861008715151e+00	3.380029191519717258e-01
-7.565999999999999809e-03	-4.999333195546583397e+00	2.559714869396376713e-01
-7.563999999999999543e-03	-5.014063861008715151e+00	2.074983679050766416e-01
-7.561999999999999278e-03	-5.025111860105314854e+00	1.552965474063186524e-01
-7.559999999999999880e-03	-5.032477192836380731e+00	9.936602544336362031e-02
-7.557999999999999614e-03	-5.039842525567446607e+00	6.953641372978761059e-02
-7.555999999999999349e-03	-5.032477192836380731e+00	2.106329469522659481e-02
-7.553999999999999951e-03	-5.017746527374248089e+00	-3.486722726772842340e-02
-7.551999999999999685e-03	-5.025111860105314854e+00	-4.605333166031942704e-02
-7.549999999999999420e-03	-5.028794526470847792e+00	-1.168986594800624501e-01
-7.548000000000000022e-03	-5.028794526470847792e+00	-1.504569726578354749e-01
-7.545999999999999756e-03	-5.025111860105314854e+00	-1.765578829072144695e-01
