-5.000000000000000104e-04	-5.238663577068831262e-02	-1.995242141094041854e-02
-4.989999999999999861e-04	-5.037473521855622555e-02	-2.740982433933442097e-02
-4.979999999999999618e-04	-5.305726928806567266e-02	-3.486722726772842340e-02
-4.969999999999999375e-04	-5.071005197724490904e-02	-1.995242141094041854e-02
-4.960000000000000216e-04	-4.936878494249018201e-02	-2.368112287513741976e-02
-4.949999999999999973e-04	-1.418488450008831715e-03	-1.308914089955412474e-03
-4.939999999999999730e-04	-5.106972795584320199e-03	-1.249501848254641612e-02
-4.929999999999999487e-04	-3.897396542314107704e-02	-1.308914089955412474e-03
-4.919999999999999244e-04	-4.771656036895639309e-03	-1.249501848254641612e-02
-4.910000000000000085e-04	-3.430389002140916185e-03	-8.766317018349414902e-03
-4.899999999999999842e-04	-2.891446266248065555e-02	-1.249501848254641612e-02
-4.889999999999999599e-04	-9.130773899848489139e-03	-1.308914089955412474e-03
-4.879999999999999898e-04	-1.753805208697512170e-03	-5.037615554152413688e-03
-4.869999999999999655e-04	-2.354939452346176479e-02	-5.037615554152413688e-03
-4.859999999999999954e-04	-1.013672417591453268e-02	2.419787374241588740e-03
-4.849999999999999711e-04	-1.418488450008831715e-03	-8.766317018349414902e-03
-4.840000000000000010e-04	3.814888907525550155e-02	-5.037615554152413688e-03
-4.829999999999999767e-04	3.714293879918945801e-02	6.148488838438589954e-03
-4.819999999999999524e-04	3.345445445361396736e-02	1.733459323102959360e-02
-4.809999999999999823e-04	-5.238663577068831262e-02	-1.622371994674341733e-02
-4.799999999999999580e-04	-5.339258604675435615e-02	-2.368112287513741976e-02
-4.789999999999999879e-04	-4.936878494249018201e-02	-2.740982433933442097e-02
-4.779999999999999635e-04	-4.702156763166941839e-02	-2.368112287513741976e-02
-4.769999999999999934e-04	-5.003941845986754205e-02	-2.740982433933442097e-02
-4.759999999999999691e-04	-4.869815142511282197e-02	-1.622371994674341733e-02
-4.749999999999999990e-04	-7.454190106405085559e-03	-1.622371994674341733e-02
-4.739999999999999747e-04	-4.299776652740525118e-02	-5.037615554152413688e-03
-4.730000000000000046e-04	-6.112923071650362868e-03	-8.766317018349414902e-03
-4.719999999999999803e-04	-4.125381739427892627e-04	-1.622371994674341733e-02
-4.709999999999999560e-04	-3.293826376674482276e-02	-1.249501848254641612e-02
-4.699999999999999859e-04	-7.789506865093765581e-03	2.419787374241588740e-03
-4.689999999999999616e-04	-4.125381739427892627e-04	-1.249501848254641612e-02
-4.679999999999999915e-04	-2.455534479952780486e-02	-5.037615554152413688e-03
-4.669999999999999672e-04	-1.248394148673529803e-02	-5.037615554152413688e-03
-4.659999999999999971e-04	-1.753805208697512170e-03	-8.766317018349414902e-03
-4.649999999999999728e-04	3.747825555787814150e-02	-1.308914089955412474e-03
-4.640000000000000027e-04	3.446040472968001089e-02	9.877190302635591168e-03
-4.629999999999999784e-04	3.412508797099133434e-02	9.877190302635591168e-03
-4.619999999999999541e-04	-5.071005197724490904e-02	-8.766317018349414902e-03
-4.609999999999999840e-04	-5.473385308150907624e-02	-2.740982433933442097e-02
