-5.000000000000000104e-04	2.269995895566656770e-03	-5.037615554152413688e-03
-4.989999999999999861e-04	2.269995895566656770e-03	2.419787374241588740e-03
-4.979999999999999618e-04	1.264045619500614535e-03	2.479199615942359602e-02
-4.969999999999999375e-04	2.605312654255337659e-03	9.877190302635591168e-03
-4.960000000000000216e-04	2.269995895566656770e-03	-5.037615554152413688e-03
-4.949999999999999973e-04	1.599362378189295424e-03	-1.622371994674341733e-02
-4.939999999999999730e-04	9.287288608119338620e-04	2.419787374241588740e-03
-4.929999999999999487e-04	9.287288608119338620e-04	6.148488838438589954e-03
-4.919999999999999244e-04	1.264045619500614535e-03	2.419787374241588740e-03
-4.910000000000000085e-04	1.934679136877976314e-03	2.419787374241588740e-03
-4.899999999999999842e-04	1.599362378189295424e-03	1.360589176683259238e-02
-4.889999999999999599e-04	9.287288608119338620e-04	-1.622371994674341733e-02
-4.879999999999999898e-04	1.934679136877976314e-03	-1.995242141094041854e-02
-4.869999999999999655e-04	1.599362378189295424e-03	2.419787374241588740e-03
-4.859999999999999954e-04	5.934121021232530808e-04	-1.249501848254641612e-02
-4.849999999999999711e-04	-1.418488450008831715e-03	-8.766317018349414902e-03
-4.840000000000000010e-04	-2.424438726074873950e-03	6.148488838438589954e-03
-4.829999999999999767e-04	5.934121021232530808e-04	-8.766317018349414902e-03
-4.819999999999999524e-04	2.605312654255337659e-03	9.877190302635591168e-03
-4.809999999999999823e-04	3.275946171632699438e-03	2.419787374241588740e-03
-4.799999999999999580e-04	2.269995895566656770e-03	9.877190302635591168e-03
-4.789999999999999879e-04	1.934679136877976314e-03	9.877190302635591168e-03
-4.779999999999999635e-04	1.264045619500614535e-03	-1.308914089955412474e-03
-4.769999999999999934e-04	2.269995895566656770e-03	1.360589176683259238e-02
-4.759999999999999691e-04	5.934121021232530808e-04	-8.766317018349414902e-03
-4.749999999999999990e-04	-1.753805208697512170e-03	-2.368112287513741976e-02
-4.739999999999999747e-04	-7.478549326314699354e-04	-8.766317018349414902e-03
-4.730000000000000046e-04	1.264045619500614535e-03	-1.249501848254641612e-02
-4.719999999999999803e-04	3.611262930321380328e-03	6.148488838438589954e-03
-4.709999999999999560e-04	3.275946171632699438e-03	-1.308914089955412474e-03
-4.699999999999999859e-04	1.934679136877976314e-03	-1.308914089955412474e-03
-4.689999999999999616e-04	1.264045619500614535e-03	2.419787374241588740e-03
-4.679999999999999915e-04	9.287288608119338620e-04	2.479199615942359602e-02
-4.669999999999999672e-04	1.934679136877976314e-03	-5.037615554152413688e-03
-4.659999999999999971e-04	5.934121021232530808e-04	9.877190302635591168e-03
-4.649999999999999728e-04	1.264045619500614535e-03	-1.308914089955412474e-03
-4.640000000000000027e-04	9.287288608119338620e-04	-2.368112287513741976e-02
-4.629999999999999784e-04	9.287288608119338620e-04	-8.766317018349414902e-03
